,cbm_lr,cbm_lr,cbm_lr,cbm_lr,efficientnet_b0,efficientnet_b0,efficientnet_b0,efficientnet_b0,resnet50,resnet50,resnet50,resnet50
,auroc,sensitivity,specificity,ece,auroc,sensitivity,specificity,ece,auroc,sensitivity,specificity,ece
bucket,,,,,,,,,,,,
light,0.6662946034213834,0.6744372990353698,0.5777080062794349,0.08029502044556058,0.6669590170968215,0.4903536977491961,0.7362637362637363,0.29036726844935545,0.6468795903224016,0.4790996784565916,0.7252747252747253,0.3086640085416981
medium,0.6573545670195675,0.6883273164861613,0.55599603567889,0.1029964304206554,0.6252201903685125,0.40794223826714804,0.7433102081268583,0.3092834152348386,0.6085876927150233,0.43561973525872444,0.7254707631318137,0.31417232680851453
dark,0.6681198204419889,0.7890625,0.4447513812154696,0.1777464166597698,0.7247604454419889,0.42578125,0.8342541436464088,0.2580451208248078,0.6731698895027625,0.45703125,0.7762430939226519,0.29528539681356597
